Offering,hesta Conservative,hesta Eco,hesta Balanced Growth,hesta Indexed Balanced Growth,hesta Cash and Term Deposits,hesta Property and Infrastructure,hesta Diversified Bonds,hesta International Shares,hesta Australian Shares,hesta Core Pool ,hesta Shares Plus ,hesta Cash ,hesta Global Bonds ,hesta Property ,hesta Infrastructure ,hesta International Shares ,hesta Australian Shares ,hesta Private Equity ,hesta High Growth,aware Conservative,aware Growth,aware Growth AVG,aware High Growth AVG,aware Diversified Socially Responsible Investment,aware Diversified Socially Responsible Investment AVG,aware Balanced Growth,aware Balanced Growth AVG,aware Cash,aware Cash AVG,aware Australian Equities,aware Australian Equities AVG,aware Australian Equities Socially Responsible Investment,aware Australian Equities Socially Responsible Investment AVG,aware International Equities,aware International Equities AVG,aware Property,aware Property AVG,aware Australian Fixed Interest,aware Australian Fixed Interest AVG,aware International Fixed Interest,aware International Fixed Interest AVG,aware Conservative Growth,aware Conservative Growth AVG,telstra Growth,telstra Balanced,telstra Defensive Growth,telstra Conservative,telstra International Shares,telstra Australian Shares,telstra Property,telstra Fixed Interest,telstra Cash,telstra Diversified Income
2010-04,,,,,,,,,,,,,,,,,,,,-0.7680034,-0.484799,,,,,-0.2280254,,0.2957549,,-1.683994,,-1.9859645,,-0.4482927,,1.3880579,,0.6172735,,0.3028624,,0.0184449,,,,,,,,,,,
2010-05,,,,,,,,,,,,,,,,,,,,-3.9920838,-2.9383571,,,,,-1.8605063,,0.2910399,,-7.891339,,-7.6353539,,-1.4350224,,-1.6066217,,1.3124846,,1.4662593,,-0.8006135,,,,,,,,,,,
2010-06,,,,,,,,,,,,,,,,,,,,-1.6842726,-1.0569819,,,,,-0.515612,,0.3735654,,-1.5289832,,-3.5446871,,-3.3838502,,1.241993,,1.2879588,,1.4226596,,0.0547452,,,,,,,,,,,
2010-07,,,,,,,,,,,,,,,,,,,,3.3228601,2.5890845,,,,,1.9018726,,0.3217519,,4.610183,,5.9036767,,3.1129205,,1.1016369,,0.0504389,,0.436028,,1.2175104,,,,,,,,,,,
2010-08,,,,,,,,,,,,,,,,,,,,-2.1283844,-1.3992807,,,,,-0.7283183,,0.341502,,-2.6456576,,-3.6892677,,-2.6680965,,0.0226791,,1.5841072,,2.1245783,,-0.0463663,,,,,,,,,,,
2010-09,,,,,,,,,,,,,,,,,,,,3.7069642,2.7966467,,,,,1.9335227,,0.3425067,,6.7671603,,7.2531165,,1.6331853,,0.3843064,,-0.8115424,,0.3194392,,1.1010852,,,,,,,,,,,
2010-10,,,,,,,,,,,,,,,,,,,,0.6174657,0.5175005,,,,,0.4635669,,0.3346097,,-0.3044044,,-0.6896796,,2.1930216,,0.6221214,,0.2514619,,-0.0995855,,0.3676246,,,,,,,,,,,
2010-11,,,,,,,,,,,,,,,,,,,,0.1189645,0.0719928,,,,,0.0327588,,0.3290649,,-0.1831128,,-0.4562612,,0.2435114,,-0.1810614,,-0.4431136,,-0.8156674,,0.00693,,,,,,,,,,,
2010-12,,,,,,,,,,,,,,,,,,,,1.9390553,1.5372474,,,,,1.1220048,,0.3861566,,3.6689753,,3.6588211,,0.5702185,,0.5701964,,-0.1109673,,-0.0591437,,0.7359689,,,,,,,,,,,
2011-01,,,,,,,,,,,,,,,,,,,,1.9876962,1.6447342,,,,,1.3954423,,0.340286,,0.5853169,,0.3916147,,4.7755448,,1.4578739,,1.1029471,,-0.1762651,,1.0810357,,,,,,,,,,,
2011-02,,,,,,,,,,,,,,,,,,,,0.0588532,0.1351543,,,,,0.1731171,,0.325493,,0.7152217,,-0.3999353,,-1.1578136,,0.4765884,,0.2399981,,0.4512684,,0.2333471,,,,,,,,,,,
2011-03,,,,,,,,,,,,,,,,,,,,0.1548789,0.2453397,,,,,0.3412938,,0.3788568,,-0.1634939,,0.5127187,,-0.4676785,,-0.0244958,,0.8675495,,0.3168691,,0.4638957,,,,,,,,,,,
2011-04,,,,,,,,,,,,,,,,,,,,0.9954795,0.888614,,,,,0.7324418,,0.3296792,,2.752934,,2.0919993,,-0.7309723,,1.1385544,,0.297023,,0.5331855,,0.577968,,,,,,,,,,,
2011-05,,,,,,,,,,,,,,,,,,,,-1.6609467,-1.0984251,,,,,-0.555279,,0.421548,,-2.9391881,,-2.8029161,,-1.0639641,,0.150091,,1.1143197,,1.5521132,,-0.0329787,,,,,,,,,,,
2011-06,,,,,,,,,,,,,,,,,,,,-0.3330021,-0.1340129,,,,,0.044958,,0.3891801,,-0.9566198,,-0.9051247,,-0.2736519,,0.5623,,0.6581375,,0.0559997,,0.2307154,,,,,,,,,,,
2011-07,,,,,,,,,,,,,,,,,,,,-1.6780743,-1.1345429,,,,,-0.6320277,,0.3124372,,-1.5433608,,-2.3461081,,-2.5923547,,-1.0587223,,0.9391962,,0.6875456,,-0.139868,,,,,,,,,,,
2011-08,,,,,,,,,,,,,,,,,,,,-4.1849501,-2.9231258,,,,,-1.8460964,,0.3735965,,-4.3111384,,-4.4421383,,-5.7320519,,-0.4180526,,2.0837188,,1.888089,,-0.7798765,,,,,,,,,,,
2011-09,,,,,,,,,,,,,,,,,,,,-1.0428013,-0.6806596,,,,,-0.3025968,,0.334586,,-3.5876071,,-3.7005885,,0.5836007,,-0.0431682,,0.8314881,,0.8805092,,0.0598853,,,,,,,,,,,
2011-10,,,,,,,,,,,,,,,,,,,,4.031989,3.0260044,,,,,2.0971065,,0.3295696,,6.4806067,,6.8589588,,2.7005399,,1.3564433,,-0.3810831,,0.1324362,,1.2086856,,,,,,,,,,,
2011-11,,,,,,,,,,,,,,,,,,,,-3.1974843,-2.2524582,,,,,-1.3599926,,0.3549087,,-4.8545456,,-5.6286146,,-2.7693928,,-0.2440424,,1.2017557,,0.2487074,,-0.4910741,,,,,,,,,,,
2011-12,,,,,,,,,,,,,,,,,,,,0.5911128,0.5311102,,,,,0.443109,,0.3291042,,0.3511173,,0.1804923,,0.492289,,0.7210715,,0.2203504,,1.5882548,,0.3792413,,,,,,,,,,,
2012-01,,,,,,,,,,,,,,,,,,,,2.8458821,2.2072163,,,,,1.598898,,0.3178588,,3.9450918,,4.8494606,,2.6756288,,2.4725961,,-0.0157894,,0.8093266,,0.9960104,,,,,,,,,,,
2012-02,,,,,,,,,,,,,,,,,,,,1.6884039,1.3422832,,,,,1.0704834,,0.3032617,,1.123118,,0.1270598,,3.0621303,,0.2053244,,0.5729576,,0.6614312,,0.7488811,,,,,,,,,,,
2012-03,,,,,,,,,,,,,,,,,,,,2.6052492,2.0259221,,,,,1.5462271,,0.3155413,,2.1742087,,1.8692578,,4.0751033,,1.0404435,,0.6953828,,0.390151,,1.0241598,,,,,,,,,,,
2012-04,,,,,,,,,,,,,,,,,,,,-0.2069707,0.00989,,,,,0.1704433,,0.3172032,,0.1453158,,0.9300448,,-1.0574419,,1.7622039,,1.3390661,,0.4963452,,0.3418043,,,,,,,,,,,
2012-05,,,,,,,,,,,,,,,,,,,,-2.506369,-1.7031905,,,,,-0.9498924,,0.3501316,,-4.8266366,,-5.8210935,,-1.7539738,,-0.0710394,,2.0325911,,0.4434526,,-0.2070946,,,,,,,,,,,
2012-06,,,,,,,,,,,,,,,,,,,,-1.0457313,-0.6998069,,,0,,-0.3369024,,0.2324644,,-1.8370866,,-1.0626831,,-1.7184329,,1.2786878,,0.7852,,0.2785164,,-0.0457783,,,,,,,,,,,
2012-07,,,,,,,,,,,,,,,,,,,,1.4931383,1.2685497,,,0.81,,1.0738801,,0.2265092,,2.7096143,,3.5008378,,0.3601159,,1.8938667,,0.6205263,,0.6136625,,0.7807838,,,,,,,,,,,
2012-08,,,,,,,,,,,,,,,,,,,,2.8755354,2.3062951,,,2.1879405,,1.6501944,,0.278492,,4.2637208,,4.5382721,,3.0623772,,0.880621,,0.0982335,,0.4257224,,0.9579653,,,,,,,,,,,
2012-09,,,,,,,,,,,,,,,,,,,,1.2081296,1.0734701,,,0.8184054,,0.909127,,0.2536612,,0.4868024,,0.3642204,,2.2738273,,0.3935398,,1.1768078,,0.3980467,,0.6925821,,,,,,,,,,,
2012-10,,,,,,,,,,,,,,,,,,,,0.8470602,0.7643834,,,0.7626576,,0.657245,,0.2752113,,2.4613763,,2.3037177,,-0.383049,,1.2320475,,0.3687488,,0.3634879,,0.5093183,,,,,,,,,,,
2012-11,,,,,,,,,,,,,,,,,,,,-0.1035407,-0.0482292,,,0.1536512,,0.0338905,,0.2131169,,-0.1469042,,0.0538826,,-0.3798076,,0.1467847,,-0.0579698,,0.5857815,,0.1150887,,,,,,,,,,,
2012-12,,,,,,,,,,,,,,,,,,,,3.1001775,2.4522446,,,2.3122998,,1.7945695,,0.2460954,,4.1466233,,4.3634985,,3.2132495,,1.4422908,,0.3229362,,0.364779,,1.0329888,,,,,,,,,,,
2013-01,,,,,,,,,,,,,,,,,,,,3.6515976,2.9043846,,,2.9163442,,2.1246536,,0.2612322,,4.6564198,,5.0967612,,3.8512814,,2.2341917,,-0.0526105,,0.1503158,,1.212456,,,,,,,,,,,
2013-02,,,,,,,,,,,,,,,,,,,,1.275545,1.1130676,,,0.9882716,,0.8995841,,0.2183555,,3.1894535,,1.9265672,,-0.0726771,,0.4864206,,0.7189087,,0.3282662,,0.6871753,,,,,,,,,,,
2013-04,,,,,,,,,,,,,,,,,,,,2.6001245,2.168889,,,2.0226082,,1.7730741,,0.4379215,,1.79541,,1.9823372,,3.5230997,,2.76946,,0.8984652,,0.9951262,,1.246478,,,,,,,,,,,
2013-05,,,,,,,,,,,,,,,,,,,,3.2095554,2.4777344,,,2.3652398,,1.712931,,0.2959369,,-0.9184461,,-0.9177788,,8.5438425,,0.66706,,-0.0187495,,0.1396802,,0.8538168,,,,,,,,,,,
2013-06,,,,,,,,,,,,,,,,,,,,-2.2166211,-1.988537,,,-2.0437478,,-1.5538847,,0.1919646,,-4.3029071,,-3.7715209,,-1.2368295,,-1.3212094,,-1.1340831,,-0.6058195,,-0.9856782,,,,,,,,,,,
2013-07,,,,,,,,,,,,,,,,,,,,5.1432596,4.3234234,,,4.1771619,,3.299678,,0.2358317,,6.0405281,,6.0641246,,6.3991964,,2.5084993,,1.0446781,,0.1805683,,1.9480856,,,,,,,,,,,
2013-08,,,,,,,,,,,,,,,,,,,,1.0163377,0.8288124,,,0.4389524,,0.6024753,,0.2085059,,1.8907516,,0.8310917,,0.9737976,,-0.4700726,,-0.0513866,,0.0126354,,0.3466432,,,,,,,,,,,
2013-09,,,,,,,,,,,,,,,,,,,,2.73094,2.2183732,,,1.9681621,,1.6553617,,0.1744348,,5.0409835,,4.6315247,,1.5789659,,0.2847052,,0.2765225,,0.3734837,,0.917161,,,,,,,,,,,
2013-10,,,,,,,,,,,,,,,,,,,,1.7495565,1.4762498,,,1.7413563,,1.2031242,,0.2360966,,1.7277489,,1.8775838,,1.8555224,,1.7980739,,0.4380628,,0.5300757,,0.79475,,,,,,,,,,,
2013-11,,,,,,,,,,,,,,,,,,,,1.3355047,1.053879,,,1.0437042,,0.6741556,,0.1877318,,-0.8930554,,-0.2282789,,4.5333157,,-0.1703744,,-0.0666101,,0.2479729,,0.356547,,,,,,,,,,,
2013-12,,,,,,,,,,,,,,,,,,,,1.647562,1.3377503,,,1.1767716,,1.0021071,,0.1918433,,-0.1168393,,-0.2579037,,3.6540219,,0.1747202,,0.3417304,,0.0528609,,0.6622996,,,,,,,,,,,
2014-01,,,,,,,,,,,,,,,,,,,,-0.9901493,-0.6579486,,,-0.6859015,,-0.2728647,,0.2252942,,-1.61129,,-1.6358373,,-1.4990596,,1.2647323,,0.8334549,,0.7804171,,0.0990534,,,,,,,,,,,
2014-02,,,,,,,,,,,,,,,,,,,,2.5177156,2.0532613,,,1.9538253,,1.5335301,,0.1823414,,4.5839099,,3.3092374,,1.7670149,,0.9224507,,0.3490298,,0.4065362,,0.8830524,,,,,,,,,,,
2014-03,,,,,,,,,,,,,,,,,,,,-1.4789588,-1.0728685,,,-0.7082334,,-0.6212493,,0.1907717,,-0.6399076,,-0.2374401,,-3.32724,,-0.7018532,,0.4192831,,0.2721939,,-0.1642275,,,,,,,,,,,
2014-04,,,,,,,,,,,,,,,,,,,,1.3023898,1.1464049,,,1.2849981,,0.9395678,,0.2200768,,2.7180209,,2.6920932,,0.5709438,,1.733086,,0.8781216,,0.4276647,,0.6947829,,,,,,,,,,,
2014-05,,,,,,,,,,,,,,,,,,,,1.5727758,1.3485806,,,1.6071538,,1.1634289,,0.282445,,0.2929585,,0.6331895,,2.8973005,,1.131446,,1.0720099,,0.6985927,,0.869537,,,,,,,,,,,
2014-06,,,,,,,,,,,,,,,,,,,,-0.2562674,-0.0833592,,,0.0378858,,0.1676977,,0.2280806,,-1.8631694,,-1.4395928,,0.4926412,,0.1083894,,0.8655714,,0.3631811,,0.3365071,,,,,,,,,,,
2014-07,0.82,1.19,,,,,,,,1.34,1.57,0.21,0.37,1.11,0.76,-0.11,3.6,2.12,,1.3473418,1.1267437,,,1.1277452,,0.8605386,,0.187046,,2.7222432,,2.6467873,,0.1396922,,1.6064,,0.3408248,,0.6438648,,0.5714699,,,,,,,,,,,
2014-08,0.72,1.55,,,,,,,,1.12,1.23,0.21,0.8,1.18,-0.06,1.89,1.19,1.44,,1.3110016,1.0916592,,,1.0181485,,0.8968307,,0.2058198,,1.7307655,,1.6344786,,1.1114433,,0.6166574,,0.6420755,,0.9652498,,0.627356,,,,,,,,,,,
2014-09,-0.14,-0.49,,,,,,,,-0.58,-0.77,0.22,0.03,1.19,0.34,1.43,-4.02,1.58,,-0.3977858,-0.3328036,,,-0.5157899,,-0.2509579,,0.1955086,,-4.3088683,,-3.9020353,,2.7674183,,0.1036836,,-0.2607955,,-0.370751,,-0.1366765,,,,,,,,,,,
2014-10,0.72,2.46,,,,,,,,1.19,1.34,0.21,0.64,0.5,-0.06,0.6,2.86,1.71,,-0.2309644,-0.0132306,,,0.199467,,0.2160079,,0.2237515,,2.0216473,,2.0394033,,-2.0732977,,2.0349148,,0.8190715,,0.8846356,,0.3686943,,,,,,,,,,,
2014-11,0.47,1.56,,,,,,,,0.6,0.55,0.21,0.84,0.56,0.06,3.71,-2.36,0.93,,2.9059889,2.2582263,,,2.0415355,,1.6215827,,0.1879692,,-0.0673044,,0.3411867,,6.6840321,,1.8670204,,0.8022675,,0.9092746,,1.0773628,,,,,,,,,,,
2014-12,0.65,2.63,,,,,,,,0.77,0.9,0.22,0.82,1.06,0.34,0.58,1.31,1.32,,1.348077,1.2047653,,,1.0583939,,1.0621398,,0.2280921,,1.3603003,,1.2921745,,2.6443074,,1.4160759,,1.4080226,,0.7934525,,0.8759988,,,,,,,,,,,
2015-01,1.13,2.55,,,,,,,,1.63,2.04,0.24,1.24,0.63,1.24,2.6,2.1,1.2,,0.8295145,0.8078665,,,0.9520596,,0.8194702,,0.2068023,,1.1873374,,1.5076341,,-0.6533169,,3.1889189,,1.0798066,,1.8056992,,0.7233951,,,,,,,,,,,
2015-02,1.69,3.07,,,,,,,,3.46,4.24,0.18,0.08,0.55,1.35,4.53,6.3,0.6,,4.7697283,3.7789236,,,3.3706465,,2.6098783,,0.2035949,,6.8542426,,6.3483545,,5.5427509,,-0.6195109,,0.7325185,,0.0858059,,1.4937777,,,,,,,,,,,
2015-03,0.79,1.15,,,,,,,,0.88,0.89,0.21,0.48,2.06,2.34,0.75,0.12,1.41,,0.4850179,0.4400535,,,0.3814031,,0.416923,,0.1824595,,0.3429977,,1.0873582,,0.1699303,,0.9285522,,0.5085375,,0.6152298,,0.3545673,,,,,,,,,,,
2015-04,-0.07,-0.9,,,,,,,,-0.15,-0.25,0.17,-0.29,0.64,-0.21,0.17,-1.14,1.83,,1.495322,1.1756072,,,1.116748,,0.7945242,,0.1695729,,0.460453,,-0.0211882,,1.3102762,,0.0376268,,-0.3830289,,0.2201875,,0.438411,,,,,,,,,,,
2015-05,0.6,0.7,,,,,,,,1.17,1.35,0.19,0.05,0.47,0.71,1.96,1.01,1.81,,0.2302656,0.0561875,,,-0.359489,,-0.1653955,,0.1642583,,-2.4290091,,-2.9362422,,2.285622,,0.4529348,,-0.6322257,,-0.9162609,,-0.2062416,,,,,,,,,,,
2015-06,-0.63,-2.07,,,,,,,,-1.74,-2.25,0.17,-0.48,0.86,1.25,-2.18,-5.17,0.93,,-2.7520807,-2.0461101,,,-1.9784328,,-1.3639803,,0.1837436,,-3.7483248,,-3.4525389,,-2.7747654,,0.2495704,,-0.3041523,,-0.8323596,,-0.6174618,,,,,,,,,,,
2015-07,1.21,3.25,,,,,,,,2.13,2.54,0.21,0.73,1.06,0.49,3.27,3.44,0.86,,2.5414116,2.0165367,,,1.6642126,,1.4904371,,0.137206,,2.5234665,,3.3768516,,4.4596045,,3.0365654,,1.003968,,0.7561923,,0.9668329,,,,,,,,,,,
2015-08,-1.1,-3.84,,,,,,,,-2.64,-3.57,0.19,0.33,0.68,-0.04,-4.59,-5.93,3.24,,-3.6883678,-2.7718703,,,-3.0239597,,-1.5956826,,0.1522422,,-4.8818492,,-4.7395571,,-4.3500139,,0.7308666,,0.4852353,,0.2026966,,-0.4850017,,,,,,,,,,,
2015-09,-0.07,-0.9,,,,,,,,-0.84,-1.22,0.17,0.25,1.45,2.3,-2.89,-1.58,1.06,,-1.7169525,-1.3260909,,,-1.399586,,-0.7950906,,0.151654,,-0.944573,,-1.5068036,,-3.7301931,,-0.1848345,,0.0477116,,0.5517864,,-0.3829555,,,,,,,,,,,
2015-10,1.33,3.99,,,,,,,,2.65,3.26,0.18,0.44,0.09,0.1,5.38,3.96,0.96,,4.3587679,3.3392967,,,3.2482636,,2.3556924,,0.158764,,3.6498279,,3.2384231,,7.9352432,,4.1462109,,0.6695084,,0.7597814,,1.4024039,,,,,,,,,,,
2015-11,-0.04,1.04,,,,,,,,-0.23,-0.53,0.15,-0.01,0.58,0.19,-0.88,-0.22,0.66,,-0.2302373,-0.1849121,,,-0.1748517,,-0.1623242,,0.1340027,,-1.0608321,,-0.0353543,,-0.8082973,,-1.1848322,,-0.7468362,,-0.1247185,,-0.145446,,,,,,,,,,,
2015-12,0.4,0.62,,,,,,,,0.17,0.19,0.14,0.03,2.23,1.25,-2.19,2.07,-0.78,,-0.4191773,-0.3012935,,,-0.00231,,-0.0977404,,0.1741444,,1.1011183,,1.9117012,,-1.5761663,,0.7548489,,0.56052,,-0.1952001,,0.046603,,,,,,,,,,,
2016-01,-0.61,-2.14,,,,,,,,-1.86,-2.86,0.2,0.96,-0.04,2.46,-4.96,-4.69,0.94,,-4.3737686,-3.2958081,,,-2.9449253,,-1.9178284,,0.1651531,,-5.0455754,,-5.238937,,-5.9736722,,-1.0550168,,0.4779131,,1.0339125,,-0.7997784,,,,,,,,,,,
2016-02,-0.15,-0.77,,,,,,,,-0.78,-1.15,0.15,0.59,0.87,0.07,-2.13,-1.08,0.08,,-0.5029244,-0.2661225,,,-0.1558303,,0.099544,,0.1492673,,-0.4703708,,-1.4389141,,-0.2582859,,0.4764078,,1.0154927,,1.2765271,,0.2920067,,,,,,,,,,,
2016-03,1.27,2.5,,,,,,,,2.03,2.36,0.15,0.39,0.78,1.98,3,4.22,0.51,,2.017513,1.6642367,,,1.4889243,,1.1030016,,0.1779982,,2.9769858,,2.086365,,0.882814,,2.8371136,,-0.4900229,,0.8512098,,0.5925252,,,,,,,,,,,
2016-04,0.8,0.54,,,,,,,,1.27,1.7,0.17,0.25,0.6,0.42,1.56,2.56,-0.11,,2.3983601,1.9154996,,,1.4315591,,1.3548606,,0.1664246,,3.0721152,,2.421758,,2.8922784,,1.2729972,,0.2164111,,0.1164357,,0.7754007,,,,,,,,,,,
2016-05,1.41,3.71,,,,,,,,2.36,2.99,0.19,0.84,0.63,1.72,3.42,3.22,1.51,,2.6835049,2.3095706,,,2.5819985,,1.9110672,,0.2027881,,4.3105329,,2.6835049,,4.5121015,,1.9848256,,1.5784236,,0.5957944,,1.2136725,,,,,,,,,,,
2016-06,-0.09,-1.3,,,,,,,,-1.1,-1.76,0.14,1.28,1.89,0.74,-2.37,-2.77,0.99,,-1.83732,-1.2923662,,,-1.7678774,,-0.648854,,0.1826181,,-2.439094,,-3.1021275,,-4.2581774,,1.3957214,,0.9889544,,1.7710786,,-0.0706655,,,,,,,,,,,
2016-07,1.3,3.09,,,,,,,,2.4,2.99,0.16,0.48,0.62,0.59,2.99,5.54,0.61,,3.7436982,3.2127269,,,3.1323842,,2.3821838,,0.1474706,,4.9737455,,4.4849215,,2.7614118,,2.6265027,,0.2945476,,0.5451736,,1.4758729,,,,,,,,,,,
2016-08,0.42,0.58,,,,,,,,0.52,0.59,0.19,0.36,0.75,0.28,1.33,-0.38,0.75,,0.2252561,0.2477682,,,-0.2910305,,0.3497786,,0.1882896,,-0.6422902,,-1.0721115,,0.5216037,,-0.1263217,,0.7735748,,0.2573099,,0.3267999,,,,,,,,,,,
2016-09,0.41,-0.26,,,,,,,,0.36,0.19,0.15,0.04,1.66,1.58,-0.47,0.51,-0.21,,0.1238708,0.1103806,,,-0.9891751,,0.0512,,0.1334053,,0.5296153,,-0.3724935,,-1.1915778,,-1.7755665,,-0.1892857,,0.046,,-0.0234,,,,,,,,,,,
2016-10,-0.35,-1.03,,,,,,,,-0.62,-0.81,0.16,-0.67,-0.1,0.1,0.01,-2.2,0.66,,-1.0331919,-0.8622601,,,-0.1875289,,-0.5865484,,0.1818518,,-1.8219561,,-2.200207,,-1.2783243,,-1.6805109,,-1.0895284,,-0.8657511,,0.0455,,,,,,,,,,,
2016-11,0.43,0.92,,,,,,,,1.19,1.78,0.15,-1.14,0.47,0.17,2.33,1.93,1.39,,2.0582792,1.4827175,,,1.39565,,0.8523856,,0.1576024,,2.6744797,,2.4659929,,4.0941195,,0.2983616,,-1.2612598,,-1.6426166,,0.1598589,,,,,,,,,,,
2016-12,1.38,2.65,,,,,,,,2.47,2.98,0.16,0.14,1.64,2.05,3.65,3.64,0.98,,2.3498544,1.8848125,,,2.2596394,,1.3519582,,0.1547783,,3.6978725,,3.4952405,,3.9478816,,2.7997176,,-0.1603076,,0.3552882,,0.6408394,,,,,,,,,,,
2017-01,-0.01,0.21,,,,,,,,-0.33,-0.56,0.15,0.36,0.14,0.41,-0.79,-0.89,-0.2,,0.0953,0.2286569,,,-0.0205,,0.2653647,,0.164793,,-0.681157,,-1.0322224,,-2.1616232,,-1.1734953,,0.5078894,,-0.1622517,,0.3276889,,,,,,,,,,,
2017-02,0.63,2.35,,,,,,,,0.95,1.08,0.14,0.51,0.85,0.27,2.24,1.46,-0.4,,1.4191877,1.2065201,,,1.0739796,,0.9124064,,0.1457482,,2.0910118,,2.0596509,,1.256823,,1.5879929,,0.1629604,,0.6748152,,0.4791004,,,,,,,,,,,
2017-03,1.09,2.59,,,,,,,,1.89,2.2,0.16,0.35,1.16,2.48,2.06,2.82,3.13,,2.0760605,1.7858353,,,1.028357,,1.3268151,,0.1588075,,3.0373406,,1.9677401,,1.6412943,,-0.612603,,0.3870924,,-0.0767,,0.6930024,,,,,,,,,,,
2017-04,0.61,2.01,,,,,,,,1.17,1.38,0.15,0.65,-0.82,0.63,2.81,0.73,0.82,,2.0065803,1.7489616,,,1.4388368,,1.3170841,,0.1572757,,0.8677749,,1.1936683,,3.2416726,,2.2881752,,0.6664208,,0.6768269,,0.6421215,,,,,,,,,,,
2017-05,0.34,0.16,,,,,,,,0.34,0.39,0.16,0.76,0.13,0.35,1.97,-1.3,1.35,,0.7314399,0.7642143,,,0.992324,,0.8446784,,0.1615192,,-2.1648395,,-1.8080062,,2.4310389,,1.5212525,,1.0135483,,0.6578791,,0.705351,,,,,,,,,,,
2017-06,0.23,0.47,,,,,,,,0.16,-0.04,0.16,-0.32,0.96,1.21,-0.76,0.37,0.61,,0.0982,0.00227,,,-0.094,,0.0523,,0.1577411,,0.1704671,,0.5737541,,-1.8676049,,-0.0978,,-0.7739747,,-0.1289049,,0.1104253,,,,,,,,,,,
2017-07,0.25,-0.32,,,,,,,,0.1,0.05,0.15,0.31,1.52,-0.01,0.57,0.01,-0.26,,0.1869476,0.2189958,,,0.2167663,,0.2499911,,0.1551513,,0.0192,,-0.3923317,,-1.3711962,,0.3672657,,0.221079,,0.2422035,,0.2898363,,,,,,,,,,,
2017-08,0.46,0.23,,,,,,,,0.72,0.88,0.15,0.45,0.29,0.14,1.3,0.76,1.6,,0.9691771,0.8637216,,,0.6184715,,0.6971178,,0.1616836,,0.9209423,,-0.1366555,,0.7262348,,0.7153335,,0.0012,,0.8620829,,0.4790852,,,,,,,,,,,
2017-09,0.68,1.13,,,,,,,,1.02,1.24,0.15,-0.11,1.48,1.69,2.15,0.31,0.21,,1.18038,0.913849,,,0.7075713,,0.628237,,0.1494437,,0.1885613,,0.3402658,,3.1472304,,0.2886107,,-0.2477107,,-0.3895451,,0.2430861,,,,,,,,,,,
2017-10,1.18,2.15,,,,,,,,2.16,2.85,0.14,0.62,-0.07,0.81,3.59,3.5,0.52,,2.924145,2.4595623,,,2.074845,,1.9440382,,0.1572747,,3.4217352,,3.0328133,,3.9072788,,2.1826565,,0.9532952,,0.3491519,,1.0819078,,,,,,,,,,,
2017-11,0.71,1.3,,,,,,,,1.32,1.77,0.13,0.39,0.71,-0.04,2.13,1.93,3.56,,1.7035202,1.4232321,,,1.1068003,,1.202463,,0.1469675,,1.803449,,1.746381,,3.02341,,1.8892485,,0.7502417,,0.1421691,,0.7386495,,,,,,,,,,,
2017-12,0.76,0.3,,,,,,,,0.87,0.97,0.14,-0.16,2.02,2.15,0.1,2.42,-0.42,,0.439402,0.3472163,,,0.1667941,,0.2299658,,0.1533463,,1.6109825,,0.8301558,,-1.6063404,,0.3129467,,-0.4543322,,0.17181,,0.1827399,,,,,,,,,,,
2018-01,0.43,1.34,,,,,,,,0.8,1.03,0.15,-0.02,0.2,0.33,3.09,-0.15,0.34,,1.6115136,1.2512778,,,0.7799944,,0.9805123,,0.1584677,,-0.3617442,,-0.4916888,,1.7088898,,-0.3726539,,-0.2387345,,-0.643681,,0.5029704,,,,,,,,,,,
2018-02,0.16,-0.17,,,,,,,,0.09,0.07,0.13,-0.06,0.55,0.96,-1.47,0.22,1.35,,-0.2701752,-0.2202685,,,-0.1044205,,-0.0415,,0.1452054,,0.5157306,,1.4841748,,-0.2689645,,-2.617809,,0.2573462,,-0.2694602,,0.1227125,,,,,,,,,,,
2018-03,0.33,-0.97,,,,,,,,-0.31,-0.8,0.13,0.6,1.51,3.62,-1.08,-2.84,0.43,,-1.1075945,-0.827855,,,-1.0306032,,-0.4561215,,0.1489062,,-3.2138393,,-3.3173908,,-0.5264823,,2.0062704,,0.728222,,0.7141018,,-0.0371,,,,,,,,,,,
2018-04,0.58,1,,,,,,,,1.53,2.03,0.15,-0.3,-0.54,-0.08,1.77,3.83,0.56,,2.1443369,1.6794033,,,1.3374054,,1.2593789,,0.1686544,,3.2914744,,2.5451422,,2.7258245,,2.574638,,-0.2931502,,-0.3531493,,0.6597065,,,,,,,,,,,
2018-05,0.35,0.56,,,,,,,,0.29,0.31,0.16,0.48,0.59,0.22,-0.53,0.76,1.46,,0.8159203,0.7282884,,,0.3434077,,0.5729551,,0.1699979,,1.2629543,,0.9460756,,0.4749825,,0.8542095,,0.5981411,,0.2659582,,0.3568226,,,,,,,,,,,
2018-06,0.9,1.81,,,,,,,,1.53,1.66,0.15,0.3,1.87,1.44,0.69,2.47,0.81,,1.1439623,0.9090728,,,0.6196893,,0.7164121,,0.1586414,,2.8243535,,1.998493,,2.120219,,1.9010897,,0.3889549,,0.0863,,0.3539256,,,,,,,,,,,
2018-07,,,,,,,,,,,,,,,,,,,,1.5162629,1.2762831,,,1.664201,,1.0035412,,0.1823497,,1.1700448,,0.6376929,,2.3096459,,1.0175515,,0.1417042,,0.014,,0.6998215,,,,,,,,,,,
